timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,s_accel_z,s_gyro_z,s_mag_x,s_mag_y
4.7362E+12,-0.2778015,1.7063446,7.5618896,0.108932495,-0.1466217,0.3274231,-14.299011,-1.7333984,-49.734497,7.3758148,0.248309328,-14.2285154,-1.66320798
4.7362E+12,-0.009368897,1.8790131,7.6556396,0.12838745,-0.15837097,0.35150146,-13.529968,-2.2842407,-48.76709,7.4535156,0.284695436,-14.1452024,-1.84356686
4.73621E+12,0.07601929,2.013321,7.827469,0.14115906,-0.16629028,0.3584137,-13.529968,-2.2842407,-48.76709,7.5544281,0.315112306,-13.9913938,-1.95373532
4.73621E+12,0.09135437,1.9963837,8.134735,0.1493988,-0.17692566,0.34936523,-13.529968,-2.2842407,-48.76709,7.7193115,0.335351562,-13.8375852,-2.06390378
4.73622E+12,0.043792725,1.9783783,8.416077,0.1531372,-0.18861389,0.32780457,-13.529968,-2.2842407,-48.76709,7.91916204,0.342901612,-13.6837766,-2.17407224
4.73622E+12,-0.019104004,1.9776764,8.653397,0.1552124,-0.19631958,0.30392456,-13.879395,-1.58844,-48.117065,8.13746352,0.338201904,-13.5998534,-2.14508056
4.73623E+12,-0.066223145,2.0155945,8.712845,0.15744019,-0.20085144,0.28041077,-13.879395,-1.58844,-48.117065,8.3489046,0.323983766,-13.6697388,-2.00592042
4.73623E+12,-0.101257324,2.0624084,8.749252,0.165802,-0.20344543,0.26115417,-13.879395,-1.58844,-48.117065,8.5332612,0.30453186,-13.7396242,-1.86676028
4.73624E+12,0.003417969,2.078415,8.778091,0.1767273,-0.20799255,0.24287415,-13.879395,-1.58844,-48.117065,8.6619324,0.283233644,-13.8095096,-1.72760014
4.73624E+12,-0.032669067,2.1080933,8.987854,0.17869568,-0.21183777,0.22671509,-14.299011,-1.0467529,-48.059082,8.7762878,0.263015748,-13.9633182,-1.48010258
4.73625E+12,-0.27198792,1.9786682,9.336288,0.16421509,-0.21092224,0.20895386,-14.299011,-1.0467529,-48.059082,8.912866,0.244021608,-14.0472414,-1.37176516
4.73625E+12,-0.46922302,1.8684692,9.587936,0.14056396,-0.20414734,0.19082642,-14.299011,-1.0467529,-48.059082,9.0878842,0.226104738,-14.1311646,-1.26342774
4.73626E+12,-0.48727417,1.8539734,9.759735,0.12147522,-0.19673157,0.17974854,-14.299011,-1.0467529,-48.059082,9.2899808,0.209823612,-14.2150878,-1.15509032
4.73626E+12,-0.47094727,1.7815247,9.807495,0.11140442,-0.1882782,0.17922974,-14.663696,-1.8966675,-48.41461,9.4958616,0.19709473,-14.371948,-1.21673582
4.73627E+12,-0.30796814,1.8045044,10.0203705,0.10357666,-0.18231201,0.18310547,-14.663696,-1.8966675,-48.41461,9.7023649,0.188372806,-14.444885,-1.38671874
4.73627E+12,-0.030838013,1.8886566,10.374878,0.092163086,-0.18637085,0.19125366,-14.663696,-1.8966675,-48.41461,9.9100829,0.184832766,-14.517822,-1.55670166
4.73628E+12,0.12954712,1.942215,10.6271515,0.07826233,-0.1947174,0.19511414,-14.663696,-1.8966675,-48.41461,10.117926,0.18569031,-14.590759,-1.72668458
4.73628E+12,0.29434204,1.9581909,10.816177,0.063079834,-0.20198059,0.19262695,-15.182495,-1.145935,-49.398804,10.3292144,0.188265992,-14.7674558,-1.746521
4.73629E+12,0.3697815,1.9169159,11.196335,0.046798706,-0.20703125,0.17906189,-15.182495,-1.145935,-49.398804,10.6069824,0.188232422,-14.8712156,-1.5963745
4.73629E+12,0.35966492,1.8377838,11.593765,0.030380249,-0.21662903,0.15957642,-15.182495,-1.145935,-49.398804,10.9216613,0.183526612,-14.9749754,-1.446228
4.7363E+12,0.3536377,1.692276,11.978851,0.017242432,-0.229599,0.13574219,-15.3289795,-0.7034302,-49.734497,11.2424559,0.172424318,-15.1080321,-1.20758054
4.7363E+12,0.4174652,1.7039948,12.20343,0.008514404,-0.23826599,0.112854004,-15.3289795,-0.7034302,-49.734497,11.5577116,0.155972291,-15.2410888,-0.96893308
4.73631E+12,0.43777466,1.769455,12.27565,0.008514404,-0.23826599,0.112854004,-15.3289795,-0.7034302,-49.734497,11.8496062,0.140017702,-15.2703857,-0.88043212
4.73631E+12,0.5301361,1.7306671,12.480133,0.007476807,-0.23826599,0.08242798,-15.3289795,-0.7034302,-49.734497,12.1063658,0.12069092,-15.2996826,-0.79193116
4.73632E+12,0.54859924,1.7611389,12.781021,0.00843811,-0.23583984,0.06355286,-15.594482,-2.2903442,-49.476624,12.343817,0.101486208,-15.38208,-1.020813
4.73632E+12,0.5559845,1.7385254,12.971893,0.006271362,-0.23268127,0.04374695,-15.594482,-2.2903442,-49.476624,12.5424254,0.08308716,-15.4351805,-1.3381958
4.73633E+12,0.5564575,1.7270203,13.148895,0.004470825,-0.22929382,0.022125244,-15.594482,-2.2903442,-49.476624,12.7315184,0.064941408,-15.488281,-1.6555786
4.73633E+12,0.5964508,1.6984253,13.216934,0.006515503,-0.21647644,0.002914429,-15.594482,-2.2903442,-49.476624,12.9197752,0.042953493,-15.5413815,-1.9729614
4.73634E+12,0.5341034,1.6412506,13.291077,0.014373779,-0.19926453,-0.012893677,-16.871643,-1.298523,-49.00818,13.081964,0.023889161,-15.8499142,-2.09197996
4.73634E+12,0.48731995,1.6214905,13.469772,0.02468872,-0.18327332,-0.025909424,-16.871643,-1.298523,-49.00818,13.2197142,0.005996704,-16.1053464,-1.89361572
4.73635E+12,0.41659546,1.5701599,13.445633,0.045806885,-0.16931152,-0.03642273,-16.871643,-1.298523,-49.00818,13.3144622,-0.010037232,-16.3607786,-1.69525148
4.73635E+12,0.3994751,1.5854645,13.221878,0.072784424,-0.1565094,-0.040405273,-16.871643,-1.298523,-49.00818,13.3290588,-0.022543335,-16.6162108,-1.49688724
4.73636E+12,0.43388367,1.6405792,12.869507,0.10682678,-0.14479065,-0.037719727,-17.216492,-0.8758545,-48.89679,13.2595734,-0.030670166,-16.9406128,-1.2139893
4.73636E+12,0.59046936,1.694519,12.482422,0.14035034,-0.13616943,-0.02947998,-17.216492,-0.8758545,-48.89679,13.0978424,-0.033987427,-17.0095826,-1.1294556
4.73637E+12,0.8143463,1.8684845,12.174622,0.16600037,-0.1363678,-0.02015686,-17.216492,-0.8758545,-48.89679,12.8388124,-0.032836914,-17.0785524,-1.0449219
4.73637E+12,1.043045,2.0812836,11.880051,0.17927551,-0.14352417,-0.013381958,-17.216492,-0.8758545,-48.89679,12.525696,-0.02822876,-17.1475222,-0.9603882
4.73638E+12,1.1800842,2.2275696,11.737274,0.17807007,-0.15458679,-0.015380859,-16.50238,-1.5914917,-47.917175,12.2287752,-0.023223877,-17.0736696,-1.01898194
4.73638E+12,1.3498077,2.309967,11.491638,0.16217041,-0.16392517,-0.0289917,-16.50238,-1.5914917,-47.917175,11.9532014,-0.021478271,-16.9308472,-1.16210938
4.73639E+12,1.5065155,2.4167938,11.297577,0.1350708,-0.16868591,-0.050354004,-16.50238,-1.5914917,-47.917175,11.7162324,-0.025653076,-16.7880248,-1.30523682
4.73639E+12,1.5335236,2.4811249,11.1718445,0.1027832,-0.17585754,-0.08041382,-16.50238,-1.5914917,-47.917175,11.5156769,-0.037704468,-16.6452024,-1.44836426
4.7364E+12,1.5859528,2.4722137,10.971954,0.065200806,-0.18412781,-0.118637085,-18.232727,-2.4551392,-48.988342,11.3340575,-0.058755494,-16.8484494,-1.7642212
4.7364E+12,1.7180481,2.437622,10.839554,0.01737976,-0.18887329,-0.1618042,-18.232727,-2.4551392,-48.988342,11.1545135,-0.088040162,-17.1945188,-1.9369507
4.73641E+12,1.8005219,2.41539,10.88089,-0.04524231,-0.19165039,-0.20837402,-18.232727,-2.4551392,-48.988342,11.0323639,-0.123916626,-17.5405882,-2.1096802
4.73641E+12,1.7814484,2.3667755,11.073059,-0.1144104,-0.19754028,-0.25946045,-18.232727,-2.4551392,-48.988342,10.9874603,-0.165737915,-17.8866576,-2.2824097
4.73642E+12,1.7247314,2.264618,11.336105,-0.18460083,-0.20570374,-0.31440735,-18.591309,-2.5924683,-49.232483,11.0203124,-0.212536621,-18.3044434,-2.48260502
4.73642E+12,1.5997925,2.0679474,11.549713,-0.24658203,-0.21446228,-0.37010193,-18.591309,-2.5924683,-49.232483,11.1358642,-0.26282959,-18.3761598,-2.51007084
4.73643E+12,1.3707123,1.7812347,11.703506,-0.29415894,-0.22392273,-0.4225464,-18.591309,-2.5924683,-49.232483,11.3086546,-0.31497803,-18.4478762,-2.53753666
4.73643E+12,1.1366577,1.5088959,11.875046,-0.33509827,-0.23492432,-0.47053528,-18.591309,-2.5924683,-49.232483,11.5074858,-0.367410282,-18.5195926,-2.56500248
4.73644E+12,0.99264526,1.3003998,12.130569,-0.37013245,-0.25048828,-0.508667,-16.433716,-2.5924683,-48.329163,11.7189878,-0.417251592,-18.1597904,-2.5924683
4.73644E+12,0.9441376,1.0956268,12.4092865,-0.3973236,-0.26789856,-0.530426,-16.433716,-2.5924683,-48.329163,11.9336241,-0.460455322,-17.7282718,-2.5924683
4.73645E+12,1.0571289,0.988739,12.634811,-0.41770935,-0.28536987,-0.5396271,-16.433716,-2.5924683,-48.329163,12.1506437,-0.494360356,-17.2967532,-2.5924683
4.73645E+12,1.0753021,0.98439026,12.796982,-0.42959595,-0.29515076,-0.5394745,-16.433716,-2.5924683,-48.329163,12.3693389,-0.517745976,-16.8652346,-2.5924683
4.73646E+12,1.054718,1.0066986,13.183182,-0.43589783,-0.2976532,-0.53567505,-15.87677,-0.73394775,-47.621155,12.6309661,-0.53077393,-16.3223268,-2.22076419
4.73646E+12,0.967865,1.0857239,14.003662,-0.43858337,-0.30163574,-0.53411865,-15.87677,-0.73394775,-47.621155,13.0055847,-0.53586426,-16.2109376,-1.84906008
4.73647E+12,0.8045502,0.62701416,14.38501,-0.4296875,-0.313385,-0.53334045,-15.87677,-0.73394775,-47.621155,13.4007294,-0.53644715,-16.0995484,-1.47735597
4.73647E+12,0.9067993,0.40940857,14.106949,-0.3928833,-0.30143738,-0.5314636,-15.87677,-0.73394775,-47.621155,13.695157,-0.53481445,-15.9881592,-1.10565186
4.73648E+12,0.9709625,0.6579132,13.725723,-0.33065796,-0.23634338,-0.50805664,-15.843201,-0.53253174,-47.557068,13.8809052,-0.528530878,-15.8700562,-0.693664548
4.73648E+12,0.81692505,0.9200287,13.179428,-0.26142883,-0.16351318,-0.47169495,-15.843201,-0.53253174,-47.557068,13.8801544,-0.515734858,-15.8633424,-0.653381346
4.73649E+12,0.94236755,1.0001678,12.511368,-0.20091248,-0.08830261,-0.44676208,-15.843201,-0.53253174,-47.557068,13.5816956,-0.498263544,-15.8566286,-0.613098144
4.73649E+12,1.140274,1.0263214,11.9205475,-0.1545105,0.009780884,-0.4212036,-15.843201,-0.53253174,-47.557068,13.0888031,-0.475836174,-15.8499148,-0.572814942
4.7365E+12,1.1233826,1.1359253,11.300201,-0.131073,0.11354065,-0.39764404,-17.494202,-2.1835327,-49.16687,12.5274535,-0.449072262,-16.1734012,-0.862731932
4.7365E+12,1.0636597,1.2617798,10.570511,-0.12068176,0.21186829,-0.38397217,-17.494202,-2.1835327,-49.16687,11.8964111,-0.424255368,-16.5036014,-1.192932124
4.73651E+12,1.0266113,1.3494263,9.895981,-0.11766052,0.30021667,-0.3748474,-17.494202,-2.1835327,-49.16687,11.2397217,-0.404885858,-16.8338016,-1.523132316
4.73651E+12,0.9472809,1.3895264,9.273468,-0.11741638,0.3711548,-0.36413574,-17.494202,-2.1835327,-49.16687,10.5921417,-0.38836059,-17.1640018,-1.853332508
4.73652E+12,0.8018036,1.3809357,8.679092,-0.11741638,0.41316223,-0.35671997,-16.566467,-2.2491455,-47.61505,9.9438506,-0.375463864,-17.308655,-2.19665526
4.73652E+12,0.62805176,1.3500977,8.110794,-0.1164093,0.42782593,-0.34962463,-16.566467,-2.2491455,-47.61505,9.3059692,-0.365859982,-17.123108,-2.20977782
4.73653E+12,0.5476532,1.3564758,7.649521,-0.11323547,0.40953064,-0.33891296,-16.566467,-2.2491455,-47.61505,8.7217712,-0.35684814,-16.937561,-2.22290038
4.73654E+12,0.5030823,1.4498749,7.307251,-0.104599,0.36740112,-0.32369995,-16.566467,-2.2491455,-47.61505,8.2040252,-0.34661865,-16.752014,-2.23602294
4.73654E+12,0.53889465,1.4812012,6.9483185,-0.10142517,0.3085022,-0.30418396,-16.566467,-2.2491455,-47.61505,7.7389953,-0.334628294,-16.566467,-2.2491455
4.73655E+12,0.5569458,1.5037842,6.7474213,-0.10142517,0.3085022,-0.30418396,-16.566467,-2.2491455,-47.61505,7.35266116,-0.324121092,-16.566467,-2.2491455
4.73655E+12,0.58384705,1.5200653,6.5535126,-0.10986328,0.17803955,-0.27261353,-16.566467,-2.2491455,-47.61505,7.04120488,-0.308718872,-16.566467,-2.2491455
4.73656E+12,0.5967407,1.5732117,6.651474,-0.13179016,0.107681274,-0.25772095,-16.534424,-2.241516,-47.566223,6.84159548,-0.29248047,-16.5600584,-2.2476196
4.73656E+12,0.65000916,1.542511,6.8194733,-0.15513611,0.041305542,-0.24610901,-16.534424,-2.241516,-47.566223,6.74403994,-0.276962282,-16.5536498,-2.2460937
4.73657E+12,0.63731384,1.4544983,7.1345673,-0.17855835,-0.024017334,-0.2398529,-16.534424,-2.241516,-47.566223,6.7812897,-0.26409607,-16.5472412,-2.2445678
4.73657E+12,0.55397034,1.4071198,7.7439575,-0.19682312,-0.08885193,-0.23547363,-16.534424,-2.241516,-47.566223,6.98059694,-0.250354004,-16.5408326,-2.2430419
4.73658E+12,0.49334717,1.3395844,8.205368,-0.2046814,-0.14634705,-0.23051453,-17.358398,-0.3829956,-49.70398,7.31096802,-0.241934204,-16.6992188,-1.86981192
4.73658E+12,0.42549133,1.1908722,8.391434,-0.200943,-0.18992615,-0.22225952,-17.358398,-0.3829956,-49.70398,7.65896002,-0.234841918,-16.8640136,-1.49810784
4.73659E+12,0.23840332,1.1266174,8.452988,-0.18258667,-0.21220398,-0.21160889,-17.358398,-0.3829956,-49.70398,7.98566296,-0.227941894,-17.0288084,-1.12640376
4.73659E+12,0.05531311,0.9907379,8.641342,-0.16287231,-0.2130127,-0.19586182,-17.358398,-0.3829956,-49.70398,8.2870179,-0.219143678,-17.1936032,-0.75469968
4.7366E+12,-0.005065918,0.8985443,8.758179,-0.14756775,-0.20184326,-0.1762085,-16.186523,-1.2191772,-48.562622,8.4898622,-0.207290652,-17.124023,-0.55023192
4.7366E+12,-0.03791809,0.8892517,8.783325,-0.13644409,-0.17625427,-0.14801025,-16.186523,-1.2191772,-48.562622,8.6054536,-0.190789796,-16.889648,-0.71746824
4.73661E+12,-0.007400513,0.9817505,8.729584,-0.12817383,-0.13739014,-0.11453247,-16.186523,-1.2191772,-48.562622,8.6730836,-0.169244386,-16.655273,-0.88470456
4.73661E+12,0.12315369,1.127533,8.815369,-0.12164307,-0.089157104,-0.08055115,-16.186523,-1.2191772,-48.562622,8.7455598,-0.143032838,-16.420898,-1.05194088
4.73662E+12,0.23179626,1.2076263,8.773071,-0.11558533,-0.034988403,-0.04510498,-16.186523,-1.2664795,-48.583984,8.7719056,-0.11288147,-16.186523,-1.22863766
4.73662E+12,0.30760193,1.295044,8.568115,-0.10383606,0.011672974,-0.019485474,-16.186523,-1.2664795,-48.583984,8.7338928,-0.081536865,-16.186523,-1.23809812
4.73663E+12,0.3648224,1.3517914,8.350052,-0.08314514,0.050964355,-0.00201416,-16.186523,-1.2664795,-48.583984,8.6472382,-0.052337647,-16.186523,-1.24755858
4.73663E+12,0.32104492,1.4075775,8.074356,-0.055221558,0.080947876,0.009140015,-16.186523,-1.2664795,-48.583984,8.5161926,-0.02760315,-16.186523,-1.25701904
4.73664E+12,0.26383972,1.4269409,7.6887054,-0.02520752,0.10003662,0.018234253,-16.157532,-1.8463135,-48.954773,8.29085988,-0.007846069,-16.1807248,-1.3824463
4.73664E+12,0.3179779,1.469574,7.3121796,0.004226685,0.109954834,0.025558472,-16.157532,-1.8463135,-48.954773,7.9986816,0.006286621,-16.1749266,-1.4984131
4.73665E+12,0.39794922,1.563385,7.096527,0.028762817,0.1131897,0.03224182,-16.157532,-1.8463135,-48.954773,7.704364,0.01663208,-16.1691284,-1.6143799
4.73665E+12,0.4563446,1.6774597,6.9509583,0.04421997,0.109558105,0.038330078,-16.157532,-1.8463135,-48.954773,7.42454526,0.024700928,-16.1633302,-1.7303467
4.73666E+12,0.49594116,1.7658386,6.7598267,0.05784607,0.09867859,0.041610718,-15.843201,-1.2191772,-49.568176,7.1616394,0.031195068,-16.0946658,-1.72088624
4.73666E+12,0.5035248,1.7715454,6.5178375,0.07537842,0.083358765,0.042114258,-15.843201,-1.2191772,-49.568176,6.92746582,0.035971069,-16.0317996,-1.59545898
4.73667E+12,0.5243225,1.7613068,6.2982483,0.09373474,0.06706238,0.038864136,-15.843201,-1.2191772,-49.568176,6.72467956,0.038632202,-15.9689334,-1.47003172
4.73667E+12,0.5892639,1.7947388,6.1835327,0.10662842,0.048965454,0.033966064,-15.843201,-1.2191772,-49.568176,6.5420807,0.038977051,-15.9060672,-1.34460446
4.73668E+12,0.64256287,1.8864136,6.136673,0.11199951,0.029724121,0.028808594,-16.02478,-1.3549805,-49.346924,6.37922364,0.037072754,-15.8795168,-1.24633786
4.73668E+12,0.68455505,1.9560242,6.1680603,0.11592102,0.009872437,0.02268982,-16.02478,-1.3549805,-49.346924,6.26087036,0.033288574,-15.9158326,-1.27349852
4.73669E+12,0.6889801,1.9800415,6.2139435,0.11961365,-0.011566162,0.014083862,-16.02478,-1.3549805,-49.346924,6.20009156,0.027682495,-15.9521484,-1.30065918
4.73669E+12,0.71191406,1.9878998,6.2967987,0.12358093,-0.03125,0.002868652,-16.02478,-1.3549805,-49.346924,6.19980164,0.020483398,-15.9884642,-1.32781984
4.7367E+12,0.70758057,2.000946,6.4654083,0.12774658,-0.044174194,-0.007202148,-16.905212,-2.041626,-48.194885,6.25617676,0.012249756,-16.2008664,-1.4923096
4.7367E+12,0.6718292,2.0011597,6.672119,0.12858582,-0.05317688,-0.019424438,-16.905212,-2.041626,-48.194885,6.36326596,0.00260315,-16.3769528,-1.6296387
4.73671E+12,0.58961487,2.0273743,6.814728,0.12825012,-0.051727295,-0.032043457,-16.905212,-2.041626,-48.194885,6.4925995,-0.008343506,-16.5530392,-1.7669678
4.73671E+12,0.5224762,1.9772491,6.784958,0.1329956,-0.040740967,-0.042419434,-16.905212,-2.041626,-48.194885,6.6068024,-0.019644165,-16.7291256,-1.9042969
4.73672E+12,0.4255829,1.9642944,6.8298492,0.14117432,-0.024368286,-0.05307007,-15.156555,-0.8758545,-49.902344,6.7134125,-0.030831909,-16.5554806,-1.8084717
4.73672E+12,0.31173706,1.9338379,6.936264,0.14738464,-0.001907349,-0.059783936,-15.156555,-0.8758545,-49.902344,6.80758364,-0.041348267,-16.2057492,-1.5753174
4.73673E+12,0.21725464,1.8727417,7.115204,0.15013123,0.019119263,-0.06253052,-15.156555,-0.8758545,-49.902344,6.89620064,-0.049969483,-15.8560178,-1.3421631
4.73673E+12,0.25515747,1.8854065,7.3704376,0.15414429,0.03753662,-0.06047058,-15.156555,-0.8758545,-49.902344,7.00734256,-0.055654908,-15.5062864,-1.1090088
4.73674E+12,0.29338074,1.9020996,7.369751,0.16766357,0.05418396,-0.05078125,-15.4953,-1.0787964,-49.638367,7.12430116,-0.057327271,-15.224304,-0.91644288
4.73674E+12,0.27641296,1.9954987,7.3830414,0.19221497,0.063079834,-0.04081726,-15.4953,-1.0787964,-49.638367,7.2349396,-0.054876709,-15.292053,-0.95703126
4.73675E+12,0.260849,2.028061,7.3722534,0.22036743,0.0688324,-0.03288269,-15.4953,-1.0787964,-49.638367,7.32213748,-0.04949646,-15.359802,-0.99761964
4.73675E+12,0.25135803,2.0528412,7.286331,0.2506256,0.07524109,-0.026245117,-15.4953,-1.0787964,-49.638367,7.35636288,-0.042239379,-15.427551,-1.03820802
4.73676E+12,0.16842651,2.0131989,7.1214447,0.27731323,0.07765198,-0.021057129,-16.799927,-1.7593384,-48.347473,7.3065643,-0.034356689,-15.7562254,-1.2149048
4.73676E+12,0.20155334,2.1085815,7.079117,0.3003235,0.07997131,-0.01423645,-16.799927,-1.7593384,-48.347473,7.2484375,-0.027047729,-16.0171508,-1.3510132
4.73677E+12,0.28105164,2.2324524,7.009201,0.3106537,0.088409424,-0.004562378,-16.799927,-1.7593384,-48.347473,7.17366942,-0.019796753,-16.2780762,-1.4871216
4.73677E+12,0.33769226,2.310791,6.9541473,0.31089783,0.10144043,0.003143311,-16.529846,-1.2191772,-47.557068,7.0900482,-0.012591553,-16.4849854,-1.51519776
4.73678E+12,0.4414978,2.4289856,6.9455566,0.30316162,0.115493774,0.008483887,-16.529846,-1.2191772,-47.557068,7.02189332,-0.005645752,-16.6918946,-1.54327392
4.73678E+12,0.5205078,2.5170288,7.1283875,0.30316162,0.115493774,0.008483887,-16.529846,-1.2191772,-47.557068,7.02328188,0.000262451,-16.6378784,-1.43524168
4.73679E+12,0.66630554,2.5560303,7.2960205,0.27052307,0.13337708,0.004272461,-16.529846,-1.2191772,-47.557068,7.06666258,0.003964234,-16.5838622,-1.32720944
4.73679E+12,0.5674896,2.607544,7.4812775,0.2505951,0.1426239,-0.005355835,-16.441345,-1.399231,-47.817993,7.16107788,0.003805542,-16.5121458,-1.25518796
4.7368E+12,0.430542,2.5895538,7.8127594,0.23156738,0.14950562,-0.018829346,-16.441345,-1.399231,-47.817993,7.3328003,-0.000588989,-16.4944456,-1.29119872
4.7368E+12,0.2557068,2.5051117,7.943115,0.22010803,0.14857483,-0.034622192,-16.441345,-1.399231,-47.817993,7.53231198,-0.009210205,-16.4767454,-1.32720948
4.73681E+12,0.12908936,2.3939362,7.859665,0.22137451,0.14042664,-0.04522705,-16.441345,-1.399231,-47.817993,7.67856748,-0.019952392,-16.4590452,-1.36322024
4.73681E+12,0.07447815,2.342804,7.8535767,0.228302,0.12997437,-0.046203613,-15.855408,-2.2384644,-48.51532,7.79007872,-0.030047607,-16.3241576,-1.56707768
4.73682E+12,0.03288269,2.360138,8.129959,0.22431946,0.12162781,-0.040420532,-15.855408,-2.2384644,-48.51532,7.91981502,-0.037060547,-16.2069702,-1.73492436
4.73682E+12,0.07460022,2.4103851,8.472229,0.20361328,0.11024475,-0.02809143,-15.855408,-2.2384644,-48.51532,8.05170894,-0.038912963,-16.0897828,-1.90277104
4.73683E+12,0.1322937,2.4207458,8.752701,0.18165588,0.09553528,-0.014129639,-15.855408,-2.2384644,-48.51532,8.21362614,-0.034814453,-15.9725954,-2.07061772
4.73683E+12,0.14112854,2.3630981,9.02948,0.16531372,0.077560425,-0.001602173,-14.985657,-3.1066895,-48.394775,8.44758914,-0.026089477,-15.6814578,-2.41210942
4.73684E+12,0.15882874,2.348343,9.44809,0.1560669,0.05342102,0.009017944,-14.985657,-3.1066895,-48.394775,8.7664918,-0.015045166,-15.5075076,-2.58575444
4.73684E+12,0.19284058,2.3313904,9.930084,0.14860535,0.026779175,0.019210815,-14.985657,-3.1066895,-48.394775,9.1265168,-0.003118897,-15.3335574,-2.75939946
4.73685E+12,0.2843628,2.3555145,10.384659,0.14263916,0.002120972,0.03135681,-14.985657,-3.1066895,-48.394775,9.5090028,0.008770751,-15.1596072,-2.93304448
4.73685E+12,0.37756348,2.4032288,10.805069,0.14213562,-0.016433716,0.04446411,-15.652466,-2.7740479,-48.828125,9.9194764,0.020489501,-15.1190188,-3.04016118
4.73686E+12,0.49925232,2.4401093,11.176437,0.14575195,-0.025405884,0.053131104,-15.652466,-2.7740479,-48.828125,10.3488678,0.031436157,-15.2523806,-2.97363286
4.73686E+12,0.55085754,2.4256287,11.532822,0.14974976,-0.026855469,0.059906006,-15.652466,-2.7740479,-48.828125,10.7658142,0.041613769,-15.3857424,-2.90710454
4.73687E+12,0.49700928,2.3689423,11.857605,0.15174866,-0.017501831,0.062332153,-15.652466,-2.7740479,-48.828125,11.1513184,0.050238037,-15.5191042,-2.84057622
4.73687E+12,0.44049072,2.2961578,12.087509,0.15046692,0.004119873,0.06338501,-16.178894,-1.6723633,-49.113464,11.4918884,0.056643677,-15.7577516,-2.55371098
4.73688E+12,0.4132843,2.2709656,12.241974,0.14682007,0.041519165,0.06575012,-16.178894,-1.6723633,-49.113464,11.7792694,0.060900879,-15.8630372,-2.33337406
4.73688E+12,0.38703918,2.251709,12.250366,0.14225769,0.09387207,0.07180786,-16.178894,-1.6723633,-49.113464,11.9940552,0.06463623,-15.9683228,-2.11303714
4.73689E+12,0.40168762,2.213974,12.140869,0.13632202,0.15005493,0.07997131,-16.178894,-1.6723633,-49.113464,12.1156646,0.068649291,-16.0736084,-1.89270022
4.73689E+12,0.42668152,2.24646,12.023941,0.12704468,0.20570374,0.09089661,-14.46991,-0.8758545,-47.891235,12.1489318,0.074362182,-15.8370972,-1.51306154
4.7369E+12,0.45542908,2.3432465,12.024796,0.11276245,0.25442505,0.104522705,-14.46991,-0.8758545,-47.891235,12.1363892,0.082589721,-15.4953004,-1.35375978
4.7369E+12,0.5340729,2.4051666,12.114868,0.095947266,0.2915039,0.117630005,-14.46991,-0.8758545,-47.891235,12.110968,0.092965698,-15.1535036,-1.19445802
4.73691E+12,0.60606384,2.4403687,12.188675,0.079574585,0.31622314,0.12904358,-14.46991,-0.8758545,-47.891235,12.0986298,0.104412842,-14.8117068,-1.03515626
4.73691E+12,0.56707764,2.467041,12.112778,0.07015991,0.32614136,0.13600159,-14.804077,-1.7440796,-48.086548,12.0930116,0.115618898,-14.5367434,-1.04949952
4.73692E+12,0.5790405,2.5407257,11.858963,0.07040405,0.32260132,0.13905334,-14.804077,-1.7440796,-48.086548,12.060016,0.125250244,-14.6035768,-1.22314454
4.73692E+12,0.6676636,2.643631,11.445892,0.07710266,0.3070221,0.13986206,-14.804077,-1.7440796,-48.086548,11.9442352,0.132318115,-14.6704102,-1.39678956
4.73693E+12,0.7692108,2.7302399,11.164215,0.07876587,0.2838745,0.13845825,-14.804077,-1.7440796,-48.086548,11.7541046,0.136483764,-14.7372436,-1.57043458
4.73693E+12,0.8611145,2.8012238,11.057663,0.06452942,0.25595093,0.13031006,-15.536499,-3.314209,-48.59619,11.5279022,0.13673706,-14.9505614,-2.05810548
4.73694E+12,0.90457153,2.8736877,11.063904,0.02772522,0.21922302,0.11294556,-15.536499,-3.314209,-48.59619,11.3181274,0.132125854,-15.0970458,-2.37213136
4.73694E+12,0.92604065,2.8320923,11.118637,-0.026931763,0.17863464,0.0851593,-15.536499,-3.314209,-48.59619,11.1700622,0.121347046,-15.2435302,-2.68615724
4.73695E+12,0.8648834,2.7302094,11.37088,-0.0920105,0.14297485,0.0473938,-15.536499,-3.314209,-48.59619,11.1550598,0.102853394,-15.3900146,-3.00018312
4.73695E+12,0.6138611,2.4785614,11.89473,-0.16893005,0.11480713,0.00112915,-15.843201,-3.6224365,-48.89679,11.3011628,0.075387574,-15.5978394,-3.3758545
4.73696E+12,0.33555603,2.2317352,12.396851,-0.25268555,0.09288025,-0.04510498,-15.843201,-3.6224365,-48.89679,11.5690004,0.040304566,-15.6591798,-3.4375
4.73696E+12,0.08117676,1.8742981,12.974319,-0.32565308,0.080566406,-0.083480835,-15.843201,-3.6224365,-48.89679,11.9510834,0.001019287,-15.7205202,-3.4991455
4.73697E+12,-0.15808105,1.4782257,13.581314,-0.39546204,0.077056885,-0.11659241,-15.843201,-3.6224365,-48.89679,12.4436188,-0.039331055,-15.7818606,-3.560791
4.73697E+12,-0.11552429,1.2435455,14.117691,-0.4478302,0.0814209,-0.134552,-15.689087,-3.312683,-48.7442,12.992981,-0.075720215,-15.8123782,-3.5604858
