timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,s_accel_x,s_accel_y,s_accel_z,s_gyro_x,s_gyro_y,s_gyro_z,s_mag_x,s_mag_y,s_mag_z
8.06785E+12,0.84599304,1.713089,7.884094,0.22727966,-0.103500366,0.09895325,17.680359,-14.021301,-49.005127,0.86061096,1.79886778,7.19475094,0.233547974,-0.09116211,0.143286134,17.5689698,-14.0631102,-49.206543
8.06786E+12,0.7034302,1.6905975,8.086273,0.22869873,-0.08453369,0.0738678,17.785645,-13.986206,-48.768616,0.847229006,1.78302916,7.57731926,0.22758789,-0.095892334,0.123275758,17.7014162,-14.014282,-48.9578248
8.06786E+12,0.57395935,1.6352234,8.334259,0.22041321,-0.0617218,0.05392456,17.785645,-13.986206,-48.768616,0.789401248,1.73400878,7.88273612,0.224127198,-0.091970824,0.100631714,17.7224734,-14.007263,-48.9105226
8.06787E+12,0.4884796,1.515152,8.571548,0.20629883,-0.04421997,0.03933716,17.785645,-13.986206,-48.768616,0.700134278,1.6649231,8.11587506,0.220819092,-0.080831908,0.07833252,17.7435306,-14.000244,-48.8632204
8.06787E+12,0.4303894,1.4698944,8.853989,0.19194031,-0.034500122,0.032333374,17.785645,-13.986206,-48.768616,0.608450318,1.60479126,8.3460326,0.214926148,-0.06569519,0.059683229,17.7645878,-13.993225,-48.8159182
8.06788E+12,0.48171997,1.467392,9.283646,0.17314148,-0.031311035,0.028686523,17.341614,-13.838196,-48.91205,0.535595704,1.55565186,8.625943,0.204098512,-0.051257323,0.045629883,17.6968388,-13.956604,-48.7973028
8.06788E+12,0.52549744,1.4711304,9.850693,0.15306091,-0.031204224,0.028457642,17.341614,-13.838196,-48.91205,0.500009152,1.51175844,8.978827,0.188970948,-0.04059143,0.036547852,17.6080326,-13.927002,-48.8259896
8.06789E+12,0.48916626,1.430069,10.41835,0.13334656,-0.0317688,0.02960205,17.341614,-13.838196,-48.91205,0.483050534,1.47072756,9.3956452,0.171557618,-0.03460083,0.03168335,17.5192264,-13.8974,-48.8546764
8.0679E+12,0.4102173,1.3475494,10.902069,0.11959839,-0.032318115,0.027999878,17.341614,-13.838196,-48.91205,0.467398074,1.43720704,9.8617494,0.15421753,-0.032220459,0.029415893,17.4304202,-13.867798,-48.8833632
8.0679E+12,0.31054688,1.1912537,11.3116,0.11534119,-0.035476685,0.025878906,16.82434,-14.855957,-49.95117,0.44342957,1.3814789,10.3532716,0.138897706,-0.032415772,0.028125,17.2381592,-14.0417482,-49.119874
8.06791E+12,0.2471466,1.0313721,11.595047,0.12084961,-0.043151855,0.025894165,16.82434,-14.855957,-49.95117,0.396514896,1.29427492,10.8155518,0.128439332,-0.034783936,0.027566528,17.1347044,-14.2453004,-49.327698
8.06791E+12,0.2124176,0.95358276,11.820038,0.13290405,-0.051498413,0.031341553,16.82434,-14.855957,-49.95117,0.333898928,1.190765392,11.2094208,0.12440796,-0.038842774,0.02814331,17.0312496,-14.4488526,-49.535522
8.06792E+12,0.21643066,0.9283142,12.0611725,0.14282227,-0.054855347,0.04460144,16.82434,-14.855957,-49.95117,0.279351808,1.090414432,11.5379853,0.126303102,-0.043460083,0.031143188,16.9277948,-14.6524048,-49.743346
8.06792E+12,0.32162476,0.91793823,12.276886,0.14445496,-0.05593872,0.06362915,16.755676,-15.016174,-50.109863,0.2616333,1.004492198,11.8129487,0.131274416,-0.048184204,0.038269043,16.8106072,-14.8880004,-49.9829086
8.06793E+12,0.42588806,0.94789124,12.666977,0.13745117,-0.057724,0.08161926,16.755676,-15.016174,-50.109863,0.284701536,0.955819706,12.0840241,0.135696412,-0.052633667,0.049417114,16.7968744,-14.9200438,-50.0146472
8.06793E+12,0.524292,0.95887756,13.272324,0.122039795,-0.061141968,0.09461975,16.755676,-15.016174,-50.109863,0.340130616,0.941320798,12.4194795,0.135934449,-0.05623169,0.063162231,16.7831416,-14.9520872,-50.0463858
8.06794E+12,0.62535095,0.9081726,13.895294,0.0990448,-0.06489563,0.10261536,16.755676,-15.016174,-50.109863,0.422717286,0.932238766,12.8345307,0.129162599,-0.058911133,0.077416992,16.7694088,-14.9841306,-50.0781244
8.06794E+12,0.6665497,0.8615875,14.37384,0.077545166,-0.06442261,0.10360718,15.79895,-15.653992,-48.24066,0.512741094,0.918893426,13.2970642,0.116107178,-0.060824586,0.08921814,16.5643308,-15.1437376,-49.7360224
8.06795E+12,0.67871094,0.8244934,14.721695,0.06335449,-0.056671143,0.09933472,15.79895,-15.653992,-48.24066,0.58415833,0.90020446,13.786026,0.099887084,-0.06097107,0.096359254,16.3729856,-15.2713012,-49.3621818
8.06795E+12,0.78985596,0.86494446,15.150284,0.056259155,-0.04031372,0.091430664,15.79895,-15.653992,-48.24066,0.65695191,0.883615104,14.2826874,0.083648681,-0.057489014,0.098321535,16.1816404,-15.3988648,-48.9883412
8.06796E+12,0.88531494,0.9156494,15.592957,0.05331421,-0.01751709,0.08268738,15.79895,-15.653992,-48.24066,0.729156498,0.874969472,14.746814,0.069903564,-0.048764039,0.095935061,15.9902952,-15.5264284,-48.6145006
8.06796E+12,0.8875885,0.9845276,16.00528,0.048034668,0.010772705,0.07122803,15.884399,-15.864563,-48.88153,0.781604008,0.890240472,15.1688112,0.059701538,-0.033630372,0.089657595,15.8160398,-15.6961062,-48.368834
8.06797E+12,0.8159485,0.8848114,16.42221,0.0438385,0.056900024,0.052322388,15.884399,-15.864563,-48.88153,0.811483768,0.894885252,15.5784852,0.052960205,-0.009365845,0.079400636,15.8331296,-15.7382204,-48.497008
8.06797E+12,0.6829529,0.7884369,16.762024,0.04598999,0.11302185,0.030532837,15.884399,-15.864563,-48.88153,0.81233216,0.887673952,15.986551,0.049487305,0.024572754,0.06564026,15.8502194,-15.7803346,-48.625182
8.06798E+12,0.6127014,0.6312561,16.797516,0.061523438,0.17654419,0.009567261,15.884399,-15.864563,-48.88153,0.776901248,0.84093628,16.3159974,0.050540161,0.067944336,0.049267579,15.8673092,-15.8224488,-48.753356
8.06798E+12,0.42308044,0.4165802,16.47351,0.08969116,0.25372314,-0.00541687,15.896606,-15.875244,-48.936462,0.684454348,0.74112244,16.492108,0.057815551,0.122192382,0.031646729,15.8868404,-15.8666992,-48.8925164
8.06799E+12,0.32110596,0.33241272,15.845123,0.12322998,0.3434906,-0.013671875,15.896606,-15.875244,-48.936462,0.57115784,0.610699464,16.4600766,0.072854614,0.188735961,0.014666748,15.8892818,-15.8688354,-48.9035028
8.06799E+12,0.34436035,0.38824463,15.071655,0.14628601,0.43650818,-0.012298584,15.896606,-15.875244,-48.936462,0.47684021,0.51138611,16.1899656,0.093344116,0.264657592,0.001742554,15.8917232,-15.8709716,-48.9144892
8.068E+12,0.40959167,0.5542908,14.466904,0.15626526,0.5403137,0.002502441,15.896606,-15.875244,-48.936462,0.422167964,0.46455689,15.7309416,0.11539917,0.350115962,-0.003863525,15.8941646,-15.8731078,-48.9254756
8.068E+12,0.30960083,0.7344818,13.973221,0.15220642,0.61764526,0.019989014,17.61322,-15.188599,-49.942017,0.36154785,0.48520203,15.1660826,0.133535766,0.438336176,-0.001779175,16.2399288,-15.737915,-49.137573
8.06801E+12,0.40068054,0.7097931,13.244934,0.13993835,0.6686859,0.030731201,17.61322,-15.188599,-49.942017,0.35706787,0.54384461,14.5203674,0.143585204,0.521328728,0.005450439,16.5832516,-15.600586,-49.338684
8.06801E+12,0.36628723,0.7808838,12.504562,0.11883545,0.702652,0.03276062,17.61322,-15.188599,-49.942017,0.366104124,0.633538826,13.8522552,0.142706298,0.593161008,0.014736938,16.9265744,-15.463257,-49.539795
8.06802E+12,0.35614014,0.92910767,11.959061,0.09114075,0.7138214,0.031204224,17.61322,-15.188599,-49.942017,0.368460082,0.741711434,13.2297364,0.131677246,0.648623652,0.0234375,17.2698972,-15.325928,-49.740906
8.06802E+12,0.15861511,0.9833069,11.6566925,0.056106567,0.6979523,0.02281189,17.61322,-15.188599,-49.942017,0.31826477,0.827514654,12.6676941,0.111645507,0.680151372,0.02749939,17.61322,-15.188599,-49.942017
8.06803E+12,-0.08622742,0.97514343,11.648514,-0.00126648,0.6486969,0.001342773,17.61322,-15.188599,-49.942017,0.23909912,0.87564698,12.2027527,0.080950928,0.6863617,0.023770142,17.61322,-15.188599,-49.942017
8.06803E+12,-0.24240112,0.88253784,11.939774,-0.064208984,0.5832977,-0.021514893,17.61322,-15.188599,-49.942017,0.110482788,0.910195928,11.9417207,0.040121461,0.66928406,0.013320923,17.61322,-15.188599,-49.942017
8.06804E+12,-0.3352356,0.7936554,12.262939,-0.13328552,0.5108795,-0.04345703,17.098999,-17.07611,-48.43445,-0.029821778,0.912750248,11.8933961,-0.010302733,0.63092956,-0.001922607,17.5103758,-15.5661012,-49.6405036
8.06804E+12,-0.3794403,0.74031067,12.623077,-0.20228577,0.44618225,-0.059036255,17.098999,-17.07611,-48.43445,-0.176937866,0.874990848,12.0261993,-0.068988037,0.57740173,-0.019970703,17.4075316,-15.9436034,-49.3389902
8.06805E+12,-0.44026184,0.73262024,13.136536,-0.26602173,0.3961029,-0.07032776,17.098999,-17.07611,-48.43445,-0.296713256,0.824853516,12.322168,-0.133413697,0.51703185,-0.038598633,17.3046874,-16.3211056,-49.0374768
8.06805E+12,-0.5044098,0.53422546,13.748566,-0.3204956,0.35287476,-0.078811646,17.098999,-17.07611,-48.43445,-0.380349732,0.736669922,12.7421784,-0.197259521,0.457867422,-0.054629517,17.2018432,-16.6986078,-48.7359634
8.06806E+12,-0.6576538,0.30513,14.227829,-0.36784363,0.31251526,-0.08843994,17.059326,-17.053223,-48.501587,-0.463400268,0.621188354,13.1997894,-0.25798645,0.403710934,-0.068014526,17.0910644,-17.0715326,-48.4478774
8.06806E+12,-0.9212494,0.053985596,14.654251,-0.39112854,0.27470398,-0.09262085,17.059326,-17.053223,-48.501587,-0.580603028,0.473254393,13.6780518,-0.309555054,0.35647583,-0.07784729,17.0831298,-17.0669552,-48.4613048
8.06807E+12,-1.192276,-0.22666931,15.125977,-0.39089966,0.23472595,-0.08850098,17.059326,-17.053223,-48.501587,-0.743170168,0.279858397,14.1786318,-0.347277832,0.31418457,-0.083740235,17.0751952,-17.0623778,-48.4747322
8.06807E+12,-1.4079742,-0.5220337,15.509735,-0.36660767,0.1912384,-0.07598877,17.059326,-17.053223,-48.501587,-0.93671264,0.028927609,14.6532716,-0.36739502,0.27321167,-0.084872437,17.0672606,-17.0578004,-48.4881596
8.06808E+12,-1.5554504,-0.79927063,15.761124,-0.31884766,0.14703369,-0.050216675,16.438293,-16.574097,-49.884033,-1.14692076,-0.237771609,15.0557832,-0.367065432,0.232043456,-0.079153443,16.9351194,-16.9573978,-48.7780762
8.06808E+12,-1.6107635,-0.9725647,15.687866,-0.24897766,0.11282349,-0.008239746,16.438293,-16.574097,-49.884033,-1.3375427,-0.493310549,15.3477906,-0.343292238,0.192105102,-0.063113404,16.8109128,-16.8615726,-49.0545654
8.06809E+12,-1.4581451,-0.98783875,15.198837,-0.15142822,0.092803955,0.053207397,16.438293,-16.574097,-49.884033,-1.44492184,-0.701675418,15.4567078,-0.295352174,0.155725097,-0.033947755,16.6867062,-16.7657474,-49.3310546
8.06809E+12,-1.13031,-0.87446594,14.456985,-0.05088806,0.09336853,0.1219635,16.438293,-16.574097,-49.884033,-1.43252864,-0.831234744,15.3229094,-0.227349854,0.127453613,0.008145141,16.5624996,-16.6699222,-49.6075438
8.0681E+12,-0.71832275,-0.6804199,13.580109,0.04307556,0.10997009,0.19232178,19.158936,-16.732788,-49.10431,-1.29459835,-0.862911984,14.9369842,-0.145413208,0.111199951,0.061807251,16.9824216,-16.6058352,-49.7280884
8.0681E+12,-0.33766174,-0.4270172,12.667267,0.120407104,0.13694763,0.25357056,19.158936,-16.732788,-49.10431,-1.051040618,-0.788461298,14.3182128,-0.057562255,0.109182739,0.122564698,17.5265502,-16.6375734,-49.5721438
8.06811E+12,-0.0362854,-0.20922852,11.810455,0.17707825,0.16407776,0.2975769,19.158936,-16.732788,-49.10431,-0.736144998,-0.635794062,13.5427306,0.027648927,0.119433593,0.183728027,18.0706788,-16.6693116,-49.4161992
8.06811E+12,0.13322449,-0.12585449,11.027634,0.21852112,0.18460083,0.32496643,19.158936,-16.732788,-49.10431,-0.41787108,-0.46339721,12.70849,0.101638795,0.137792968,0.238079834,18.6148074,-16.7010498,-49.2602546
8.06812E+12,0.16404724,-0.10366821,10.166046,0.24464417,0.19709778,0.33459473,18.978882,-16.633606,-48.96698,-0.158999632,-0.309237664,11.8503022,0.160745241,0.158538818,0.28060608,19.1229252,-16.7129516,-49.076844
8.06812E+12,0.18565369,-0.010299683,9.238968,0.2567749,0.20465088,0.33151245,18.978882,-16.633606,-48.96698,0.021795656,-0.175213621,10.982074,0.203485109,0.177474976,0.308444214,19.0869144,-16.6931152,-49.049378
8.06813E+12,0.30859375,0.14430237,8.518356,0.2582245,0.20500183,0.32373047,18.978882,-16.633606,-48.96698,0.151046754,-0.060949707,10.1522918,0.231048588,0.191085816,0.322476196,19.0509036,-16.6732788,-49.021912
8.06813E+12,0.45170593,0.22480774,7.934494,0.24850464,0.1890564,0.30984497,18.978882,-16.633606,-48.96698,0.24864502,0.025857545,9.3770996,0.245333866,0.196081544,0.32492981,19.0148928,-16.6534424,-48.994446
8.06814E+12,0.5175781,0.23175049,7.2950745,0.22615051,0.16287231,0.28808594,17.918396,-15.711975,-48.091125,0.325515742,0.097378541,8.6305877,0.246859744,0.19173584,0.317553712,18.7667848,-16.4492798,-48.791809
8.06814E+12,0.5157776,0.25395203,6.919754,0.18481445,0.13287354,0.25741577,17.918396,-15.711975,-48.091125,0.395861814,0.168902589,7.9813293,0.2348938,0.178890992,0.30211792,18.5546876,-16.2649536,-48.616638
8.06815E+12,0.43006897,0.2913208,6.7618866,0.1244812,0.10322571,0.22294617,17.918396,-15.711975,-48.091125,0.44474487,0.229226686,7.48591302,0.20843506,0.158605958,0.280404664,18.3425904,-16.0806274,-48.441467
8.06815E+12,0.36264038,0.26757813,6.671997,0.059906006,0.06352234,0.18452454,17.918396,-15.711975,-48.091125,0.455554196,0.253881838,7.11664122,0.168771361,0.13031006,0.252563478,18.1304932,-15.8963012,-48.266296
8.06816E+12,0.3252411,0.16918945,6.6681213,-5.34E-04,0.012664795,0.14419556,19.845581,-14.672852,-49.10431,0.43026123,0.24275818,6.86336668,0.118963622,0.095031739,0.219433596,18.303833,-15.5041504,-48.293762
8.06816E+12,0.31166077,0.09429932,6.738037,-0.056365967,-0.03929138,0.106155396,19.845581,-14.672852,-49.10431,0.389077764,0.215267946,6.75195918,0.062460326,0.054599001,0.183047487,18.68927,-15.2963258,-48.496399
8.06817E+12,0.28756714,0.09786987,6.797104,-0.10650635,-0.08480835,0.07254028,19.845581,-14.672852,-49.10431,0.343435672,0.184051514,6.72742918,0.004196166,0.011062623,0.146072389,19.074707,-15.0885012,-48.699036
8.06817E+12,0.28297424,0.19541931,7.019928,-0.1599884,-0.12684631,0.041290283,19.845581,-14.672852,-49.10431,0.314016726,0.164871216,6.77903746,-0.052697754,-0.034951781,0.109741212,19.460144,-14.8806766,-48.901673
8.06818E+12,0.18162537,0.15040588,7.410019,-0.20272827,-0.17189026,0.01322937,19.717407,-14.993286,-49.041748,0.277813724,0.141436766,6.92664186,-0.105224609,-0.082034301,0.075482178,19.8199462,-14.7369388,-49.0917976
8.06818E+12,0.03666687,-0.0554657,7.8354034,-0.23406982,-0.21606445,-0.017730713,19.717407,-14.993286,-49.041748,0.220098878,0.096505736,7.16009828,-0.151931761,-0.12778015,0.043096923,19.7943114,-14.8010256,-49.0792852
8.06819E+12,-0.24885559,-0.23132324,8.294983,-0.25532532,-0.25064087,-0.048553467,19.717407,-14.993286,-49.041748,0.107995606,0.031381224,7.47148748,-0.191723632,-0.170050048,0.012155151,19.7686766,-14.8651124,-49.0667728
8.06819E+12,-0.462265,-0.36090088,8.5265045,-0.2644806,-0.26712036,-0.071258545,19.717407,-14.993286,-49.041748,-0.041970822,-0.060372926,7.81736758,-0.223318482,-0.20651245,-0.016604614,19.7430418,-14.9291992,-49.0542604
8.0682E+12,-0.6316376,-0.46276855,8.750626,-0.26004028,-0.2671051,-0.082092285,19.229126,-16.461182,-48.62976,-0.22489319,-0.192010498,8.16350718,-0.243328858,-0.234564208,-0.041281128,19.6197508,-15.2868652,-48.9593504
8.0682E+12,-0.63571167,-0.45333862,8.836502,-0.24517822,-0.25390625,-0.08163452,19.229126,-16.461182,-48.62976,-0.388360598,-0.312759398,8.44880378,-0.251818848,-0.250967406,-0.060253906,19.5220946,-15.5804444,-48.8769528
8.06821E+12,-0.7171631,-0.41523743,8.977539,-0.22567749,-0.23243713,-0.06921387,19.229126,-16.461182,-48.62976,-0.539126592,-0.384713744,8.6772309,-0.250140382,-0.254241942,-0.070550537,19.4244384,-15.8740236,-48.7945552
8.06821E+12,-0.7210846,-0.4288025,8.973007,-0.19654846,-0.20321655,-0.051879883,19.229126,-16.461182,-48.62976,-0.633572394,-0.424209596,8.8128357,-0.23838501,-0.244757078,-0.071215821,19.3267822,-16.1676028,-48.7121576
8.06822E+12,-0.7064667,-0.35386658,8.722946,-0.15861511,-0.17062378,-0.031280518,19.502258,-16.732788,-48.098755,-0.682412734,-0.422802736,8.852124,-0.217211912,-0.225457762,-0.063220215,19.2837524,-16.5155032,-48.523559
8.06822E+12,-0.7904663,-0.30618286,8.423279,-0.15861511,-0.17062378,-0.031280518,19.502258,-16.732788,-48.098755,-0.714178474,-0.391485598,8.7866546,-0.196926878,-0.206161498,-0.053057862,19.3383788,-16.5698244,-48.417358
8.06823E+12,-0.8141937,-0.29304504,8.013199,-0.07525635,-0.10510254,0.013061523,19.502258,-16.732788,-48.098755,-0.74987488,-0.359426882,8.621994,-0.162942504,-0.176400756,-0.034118653,19.3930052,-16.6241456,-48.311157
8.06823E+12,-0.8954468,-0.3072815,7.622925,-0.028427124,-0.07896423,0.040130615,18.930054,-16.690063,-48.483276,-0.78553162,-0.337835696,8.3510712,-0.123492431,-0.145706176,-0.012249756,19.3331908,-16.6699218,-48.2818602
8.06824E+12,-0.7701874,-0.16444397,7.307144,0.014221191,-0.06819153,0.06794739,18.930054,-16.690063,-48.483276,-0.79535218,-0.28496399,8.0178986,-0.081338501,-0.118701172,0.011715698,19.2733764,-16.715698,-48.2525634
8.06824E+12,-0.6372223,-0.12864685,6.8225555,0.05834961,-0.06967163,0.101623535,18.930054,-16.690063,-48.483276,-0.7815033,-0.239920044,7.6378205,-0.037945557,-0.098510742,0.038296509,19.1589356,-16.707153,-48.3294676
8.06825E+12,-0.48477173,0.002090454,6.397217,0.095718384,-0.07418823,0.13334656,18.930054,-16.690063,-48.483276,-0.720364386,-0.178265381,7.2326081,0.012921142,-0.079223632,0.071221925,19.0444948,-16.698608,-48.4063718
8.06825E+12,-0.27020264,0.18547058,6.040756,0.12565613,-0.080062866,0.16426086,17.692566,-16.139221,-49.743652,-0.611566174,-0.082562257,6.8381195,0.053103638,-0.074215697,0.101461792,18.6825564,-16.5798946,-48.7353512
8.06826E+12,-0.0662384,0.36906433,5.843399,0.14704895,-0.08874512,0.19134521,17.692566,-16.139221,-49.743652,-0.445724494,0.052706909,6.4822143,0.088198853,-0.076171875,0.131704711,18.4350588,-16.4697262,-48.9874264
8.06826E+12,0.10494995,0.48487854,5.5367737,0.16845703,-0.10290527,0.21237183,17.692566,-16.139221,-49.743652,-0.270697024,0.182571411,6.12814024,0.119046021,-0.083114623,0.160589599,18.1875612,-16.3595578,-49.2395016
8.06827E+12,0.18914795,0.5512848,5.1783905,0.19110107,-0.12226868,0.2228241,17.692566,-16.139221,-49.743652,-0.105422974,0.318557741,5.79930724,0.145596313,-0.093634033,0.184829712,17.9400636,-16.2493894,-49.4915768
8.06827E+12,0.28172302,0.6375885,4.8039703,0.21572876,-0.14527893,0.23046875,18.815613,-15.016174,-50.109863,0.047875976,0.44565735,5.4806579,0.169598388,-0.107852173,0.20425415,17.9171754,-15.9146116,-49.8168942
8.06828E+12,0.36782837,0.7901306,4.5816345,0.23504639,-0.1703186,0.23361206,18.815613,-15.016174,-50.109863,0.175482178,0.566589354,5.1888336,0.19147644,-0.12590332,0.21812439,18.1417848,-15.6900022,-49.8901364
8.06828E+12,0.41905212,0.90075684,4.4763794,0.24038696,-0.18865967,0.23300171,18.815613,-15.016174,-50.109863,0.272540282,0.672927856,4.91542968,0.210144042,-0.14588623,0.22645569,18.3663942,-15.4653928,-49.9633786
8.06829E+12,0.47499084,0.98924255,4.5832825,0.23217773,-0.19744873,0.23001099,18.815613,-15.016174,-50.109863,0.34654846,0.773800658,4.72473144,0.222888182,-0.164794922,0.229983522,18.5910036,-15.2407834,-50.0366208
8.06829E+12,0.45869446,1.0229645,4.759552,0.21374512,-0.1982727,0.22236633,18.589783,-14.904785,-49.560547,0.400457762,0.868136598,4.64096374,0.227416992,-0.179995726,0.229891968,18.770447,-14.9938962,-49.9999998
8.0683E+12,0.4239502,1.0322723,4.808197,0.19445801,-0.18644714,0.21020508,18.589783,-14.904785,-49.560547,0.428903198,0.947073358,4.64180908,0.223162842,-0.188229368,0.225839234,18.725281,-14.9716184,-49.8901366
8.0683E+12,0.4340973,1.0300446,4.809616,0.17671204,-0.16090393,0.19596863,18.589783,-14.904785,-49.560547,0.442156984,0.995056158,4.68740538,0.211495972,-0.186346434,0.218310548,18.680115,-14.9493406,-49.7802734
8.06831E+12,0.4089203,1.0557251,4.843231,0.1603241,-0.1222229,0.18177795,18.589783,-14.904785,-49.560547,0.44013062,1.02604981,4.7607757,0.1954834,-0.17305908,0.208065796,18.634949,-14.9270628,-49.6704102
8.06831E+12,0.31819153,1.118988,4.9211426,0.14273071,-0.0750885,0.16894531,18.24646,-15.145874,-48.66333,0.408770758,1.0519989,4.82834772,0.177593996,-0.148587034,0.19585266,18.5211184,-14.9530028,-49.3811036
8.06832E+12,0.18054199,1.1246033,5.1661224,0.121292114,-0.026565552,0.15751648,18.24646,-15.145874,-48.66333,0.353140264,1.07232666,4.9096618,0.159103395,-0.114245604,0.18288269,18.4524538,-15.0012206,-49.2016602
8.06832E+12,0.103012085,1.0795288,5.321594,0.103134155,0.015029907,0.14715576,18.24646,-15.145874,-48.66333,0.288952641,1.08177796,5.0123412,0.140838624,-0.073950195,0.170272826,18.3837892,-15.0494384,-49.0222168
8.06833E+12,0.05921936,1.0683136,5.236435,0.102127075,0.040603638,0.14007568,18.24646,-15.145874,-48.66333,0.213977053,1.08943176,5.097705,0.125921631,-0.033648681,0.159094236,18.3151246,-15.0976562,-48.8427734
8.06833E+12,0.040634155,1.0978394,5.202408,0.118392944,0.051712036,0.13575745,18.47229,-16.046143,-49.10431,0.140319824,1.09785462,5.1695404,0.1175354,0.001138306,0.149890136,18.291626,-15.3259278,-48.751526
8.06834E+12,0.03152466,1.1333771,5.2724457,0.14198303,0.048233032,0.1330719,18.47229,-16.046143,-49.10431,0.08298645,1.10073244,5.23980102,0.117385864,0.025802612,0.142715454,18.336792,-15.5059816,-48.839722
8.06834E+12,0.074798584,1.1668701,5.4230194,0.16036987,0.0370636,0.13040161,18.47229,-16.046143,-49.10431,0.061837769,1.1091858,5.29118042,0.125201415,0.038528443,0.13729248,18.381958,-15.6860354,-48.927918
8.06835E+12,0.12258911,1.1854858,5.6302185,0.17393494,0.0256958,0.12956238,18.47229,-16.046143,-49.10431,0.065753174,1.1303772,5.35290532,0.139361572,0.040661621,0.133773804,18.427124,-15.8660892,-49.016114
8.06835E+12,0.14907837,1.207077,5.823807,0.18363953,0.018920898,0.12866211,17.926025,-16.319275,-49.369812,0.083724976,1.15812988,5.47037972,0.155664063,0.036325073,0.13149109,18.363037,-16.1007694,-49.1574104
8.06836E+12,0.12246704,1.201477,6.067459,0.18566895,0.019470215,0.12295532,17.926025,-16.319275,-49.369812,0.100091553,1.1788574,5.64338992,0.169119264,0.029876709,0.128930664,18.253784,-16.1553958,-49.2105108
8.06836E+12,0.10823059,1.1845856,6.4697113,0.17878723,0.031433105,0.11532593,17.926025,-16.319275,-49.369812,0.115432739,1.1890991,5.88284304,0.176480104,0.026516724,0.12538147,18.144531,-16.2100222,-49.2636112
8.06837E+12,0.08404541,1.1995239,6.769409,0.16595459,0.05532837,0.10542297,17.926025,-16.319275,-49.369812,0.117282104,1.19562986,6.15212096,0.177597048,0.030169678,0.120385742,18.035278,-16.2646486,-49.3167116
8.06837E+12,0.043777466,1.1984558,7.0060577,0.1539154,0.08627319,0.09434509,17.593384,-17.228699,-49.153137,0.101519775,1.19822386,6.4272888,0.17359314,0.042285156,0.113342284,17.8594968,-16.5011598,-49.326477
8.06838E+12,0.016952515,1.1982727,7.0217133,0.14382935,0.1255188,0.08035278,17.593384,-17.228699,-49.153137,0.075094604,1.196463,6.66687006,0.165631104,0.063604736,0.103680418,17.7929686,-16.6830446,-49.283142
8.06838E+12,-0.139328,1.254242,6.9978485,0.13821411,0.16641235,0.0675354,17.593384,-17.228699,-49.153137,0.022735596,1.207016,6.85294796,0.156140136,0.092993163,0.092596434,17.7264404,-16.8649294,-49.239807
8.06839E+12,-0.2271576,1.2254639,7.149109,0.13554382,0.19750977,0.055511475,17.593384,-17.228699,-49.153137,-0.044342042,1.21519166,6.9888275,0.147491454,0.126208496,0.080633543,17.6599122,-17.0468142,-49.196472
8.06839E+12,-0.36053467,1.1356049,7.418228,0.12809753,0.21459961,0.04260254,18.299866,-17.93518,-48.2666,-0.133258058,1.20240786,7.1185913,0.139920042,0.158062744,0.068069457,17.7346804,-17.3699952,-48.9758296
8.0684E+12,-0.3505249,1.1035767,7.5955505,0.11753845,0.22340393,0.032165527,18.299866,-17.93518,-48.2666,-0.212118531,1.18343204,7.23648986,0.132644652,0.185488892,0.055633544,17.8759768,-17.5112914,-48.7985222
8.0684E+12,-0.2610016,1.1705475,7.5632324,0.11073303,0.22543335,0.027236938,18.299866,-17.93518,-48.2666,-0.267709354,1.177887,7.34479368,0.126025388,0.205471802,0.045010376,18.0172732,-17.6525876,-48.6212148
8.06841E+12,-0.18240356,1.2629089,7.662979,0.106658936,0.22845459,0.020767212,18.299866,-17.93518,-48.2666,-0.276324466,1.17962038,7.47781978,0.119714353,0.21788025,0.035656738,18.1585696,-17.7938838,-48.4439074
8.06841E+12,-0.153656,1.1993408,7.976959,0.09164429,0.22885132,0.006347656,18.859863,-17.695618,-49.28131,-0.261624146,1.17439576,7.64338978,0.110934447,0.22414856,0.025823975,18.4118654,-17.8872676,-48.469542
8.06842E+12,-0.25071716,1.1533508,8.549347,0.062194824,0.22984314,-0.01499939,18.859863,-17.695618,-49.28131,-0.239660644,1.17794494,7.86961358,0.097753906,0.227197266,0.014303589,18.5238648,-17.8393552,-48.672484
8.06842E+12,-0.46376038,1.1070862,9.01738,0.025375366,0.23402405,-0.043060303,18.859863,-17.695618,-49.28131,-0.26230774,1.17864684,8.15397948,0.079321289,0.22932129,-0.000741577,18.6358642,-17.7914428,-48.875426
8.06843E+12,-0.76742554,0.9749603,9.192474,0.001876831,0.23207092,-0.0662384,18.859863,-17.695618,-49.28131,-0.363592528,1.1395294,8.4798278,0.057550049,0.230648804,-0.019436645,18.7478636,-17.7435304,-49.078368
8.06843E+12,-1.1562653,0.67097473,9.36615,0.001602173,0.21504211,-0.08653259,19.171143,-17.585754,-49.476624,-0.558364876,1.021142566,8.820462,0.036538697,0.227966308,-0.040896605,18.922119,-17.6736452,-49.3203728
8.06844E+12,-1.4546051,0.3683014,9.389648,0.019210815,0.17591858,-0.10169983,19.171143,-17.585754,-49.476624,-0.818554696,0.854934686,9.1029998,0.022052002,0.21737976,-0.062506103,18.984375,-17.6516724,-49.3594356
